ID,GC_Content,GC3_Content,Bad_Seq
lcl|NC_000913.3_cds_NP_418103.4_3591,53,59,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418104.2_3592,53,53,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418105.1_3593,49,50,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418106.1_3594,53,49,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418107.1_3595,54,61,"Not_ATG,Good_stop"
lcl|NC_000913.3_cds_NP_418108.1_3596,55,60,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418109.1_3597,57,63,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418110.1_3598,54,64,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418111.1_3599,55,63,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418112.1_3600,54,60,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418113.1_3601,52,58,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418114.4_3602,49,57,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418115.1_3603,46,48,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418116.1_3604,49,56,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_010051211.1_3605,45,50,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418117.1_3606,47,46,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_588471.1_3607,43,46,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418118.2_3608,53,62,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418119.2_3609,53,59,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418120.2_3610,48,54,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418121.1_3611,55,59,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418122.1_3612,53,66,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418123.2_3613,55,64,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418124.4_3614,57,67,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418125.1_3615,59,64,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418126.1_3616,48,60,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418127.1_3617,56,64,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418128.1_3618,59,64,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_001165331.1_3619,42,50,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_010051212.1_3620,40,48,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418129.2_3621,57,69,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418130.1_3622,54,59,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418131.1_3623,50,60,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418132.1_3624,52,61,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418133.1_3625,48,53,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418134.1_3626,52,58,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418135.1_3627,53,68,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418136.2_3628,44,46,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_009518824.1_3629,51,57,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_009518825.1_3630,53,63,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418139.1_3631,51,61,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418140.4_3632,53,61,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418141.2_3633,49,52,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418142.1_3634,47,50,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418143.2_3635,54,62,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418144.3_3636,55,58,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418145.2_3637,51,60,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418146.4_3638,53,61,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_026237.1_3639,53,58,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_026238.1_3640,59,64,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418148.1_3641,54,56,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_026239.1_3642,55,64,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_026240.1_3643,43,42,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418152.1_3644,51,59,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418153.4_3645,51,50,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_026241.1_3646,55,65,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418155.1_3647,55,63,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418156.1_3648,54,59,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418157.1_3649,54,62,"Not_ATG,Good_stop"
lcl|NC_000913.3_cds_YP_009518826.1_3650,41,37,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418158.1_3651,52,38,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418159.1_3652,56,57,"Not_ATG,Good_stop"
lcl|NC_000913.3_cds_YP_588472.1_3653,55,52,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418161.1_3654,54,69,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418162.1_3655,56,59,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418163.1_3656,35,44,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418164.4_3657,51,57,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418165.1_3658,46,56,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418166.1_3659,53,58,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418167.1_3660,52,62,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418168.2_3661,52,54,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418169.1_3662,53,58,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418170.1_3663,54,63,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418171.1_3664,48,51,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418172.1_3665,44,39,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418173.1_3666,45,40,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_026242.1_3667,50,54,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418175.3_3668,50,51,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418176.1_3669,45,47,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418177.1_3670,49,52,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418178.1_3671,51,56,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418179.1_3672,43,45,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418180.1_3673,53,65,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418181.1_3674,52,66,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418182.1_3675,56,70,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418183.1_3676,55,68,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418184.1_3677,51,55,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418185.1_3678,54,57,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418186.1_3679,53,54,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418187.1_3680,55,63,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418188.1_3681,55,60,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418189.1_3682,53,65,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418190.1_3683,53,54,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418191.1_3684,52,51,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418192.1_3685,53,55,"Not_ATG,Good_stop"
lcl|NC_000913.3_cds_NP_418193.1_3686,54,60,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418194.1_3687,50,65,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418195.2_3688,52,61,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418196.1_3689,49,49,"Not_ATG,Good_stop"
lcl|NC_000913.3_cds_NP_418197.1_3690,54,57,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418198.1_3691,50,48,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418199.1_3692,49,61,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418200.1_3693,56,60,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_026243.1_3694,53,56,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418202.4_3695,50,50,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_026244.1_3696,51,61,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418204.2_3697,48,49,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418205.1_3698,51,57,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418206.1_3699,53,62,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418207.1_3700,53,57,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418208.1_3701,52,45,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418209.1_3702,51,50,"Not_ATG,Good_stop"
lcl|NC_000913.3_cds_NP_418210.1_3703,49,52,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_026245.1_3704,49,52,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_026246.1_3705,48,47,"Not_ATG,Good_stop"
lcl|NC_000913.3_cds_NP_418213.1_3706,48,43,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418214.2_3707,51,46,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418215.1_3708,54,52,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_002791259.1_3709,37,59,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418217.1_3710,49,52,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_026247.1_3711,55,61,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_026248.1_3712,56,62,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418220.1_3713,59,69,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418221.1_3714,58,66,"Not_ATG,Good_stop"
lcl|NC_000913.3_cds_NP_418222.1_3715,54,61,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418223.1_3716,52,59,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_026251.1_3717,53,64,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_026252.1_3718,54,55,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418227.1_3719,53,53,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418228.2_3720,51,58,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_009518827.1_3721,49,44,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418230.1_3722,50,55,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418231.1_3723,49,56,"Not_ATG,Good_stop"
lcl|NC_000913.3_cds_NP_418232.2_3724,53,58,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_026253.1_3725,53,58,"Not_ATG,Good_stop"
lcl|NC_000913.3_cds_YP_026254.1_3726,54,57,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_026255.1_3727,54,60,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418236.1_3728,55,65,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_026256.2_3729,56,52,"Not_ATG,Good_stop"
lcl|NC_000913.3_cds_NP_418238.1_3730,54,65,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418239.1_3731,54,62,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_026257.1_3732,53,59,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418241.1_3733,52,69,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418242.1_3734,53,57,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_026258.1_3735,53,65,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_026259.1_3736,53,58,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418245.1_3737,53,60,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418246.1_3738,55,58,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418247.1_3739,53,56,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418248.1_3740,53,50,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_026260.1_3741,56,54,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418250.1_3742,52,60,"Not_ATG,Good_stop"
lcl|NC_000913.3_cds_NP_418251.1_3743,54,65,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_009518828.1_3744,50,52,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_588473.1_3745,52,56,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418254.2_3746,55,57,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418255.1_3747,56,58,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418256.1_3748,54,58,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418257.1_3749,56,63,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418258.1_3750,58,69,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_026261.1_3751,48,52,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_010051213.1_3752,47,68,"Not_ATG,Good_stop"
lcl|NC_000913.3_cds_NP_418260.1_3753,53,62,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418261.1_3754,35,28,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418262.2_3755,33,31,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_026262.1_3756,51,62,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418264.4_3757,53,56,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418265.1_3758,51,62,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_026263.3_3759,55,63,"Not_ATG,Good_stop"
lcl|NC_000913.3_cds_YP_026264.1_3760,52,59,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_026265.1_3761,52,60,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_026266.1_3762,54,53,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_026267.1_3763,52,59,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418271.1_3764,56,68,"Not_ATG,Good_stop"
lcl|NC_000913.3_cds_NP_418272.1_3765,56,61,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418273.1_3766,56,62,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_026268.1_3767,55,54,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418275.1_3768,54,54,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418276.1_3769,53,60,"Not_ATG,Good_stop"
lcl|NC_000913.3_cds_YP_026269.1_3770,52,60,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418278.1_3771,56,57,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418279.1_3772,50,54,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418280.4_3773,46,49,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_026270.1_3774,55,59,"Not_ATG,Good_stop"
lcl|NC_000913.3_cds_NP_418282.1_3775,52,63,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_026271.1_3776,54,54,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418284.1_3777,50,55,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418285.1_3778,54,59,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418286.1_3779,53,56,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_026272.1_3780,58,61,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418288.1_3781,55,62,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418289.1_3782,54,64,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418290.4_3783,56,60,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_026273.1_3784,53,63,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418292.1_3785,52,60,"Not_ATG,Good_stop"
lcl|NC_000913.3_cds_NP_418293.2_3786,49,48,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418294.1_3787,50,45,"Not_ATG,Good_stop"
lcl|NC_000913.3_cds_NP_418295.1_3788,46,51,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418296.1_3789,49,47,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418297.1_3790,48,52,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418298.4_3791,42,40,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418299.1_3792,45,50,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418300.1_3793,52,55,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418301.3_3794,52,57,"Not_ATG,Good_stop"
lcl|NC_000913.3_cds_NP_418302.1_3795,52,49,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418303.2_3796,53,64,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_002791260.1_3797,51,49,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418304.1_3798,57,60,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418305.1_3799,55,62,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418306.1_3800,53,58,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_026274.1_3801,53,59,"Not_ATG,Good_stop"
lcl|NC_000913.3_cds_NP_418308.1_3802,49,53,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418309.1_3803,44,42,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418310.1_3804,45,51,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418311.1_3805,41,46,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_026275.1_3806,45,50,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418313.4_3807,52,65,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418314.1_3808,54,64,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418315.3_3809,48,50,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418316.4_3810,53,60,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418317.1_3811,54,57,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418318.1_3812,55,60,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418319.2_3813,56,56,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418320.2_3814,52,56,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418321.4_3815,50,57,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418322.1_3816,51,60,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418323.1_3817,55,60,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418324.1_3818,55,61,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418325.4_3819,47,42,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418326.2_3820,46,42,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418327.1_3821,55,62,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418328.1_3822,53,68,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418329.1_3823,55,65,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418330.1_3824,55,65,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418331.1_3825,53,53,"Not_ATG,Good_stop"
lcl|NC_000913.3_cds_NP_418332.1_3826,46,45,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418333.1_3827,50,54,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418334.1_3828,53,60,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418335.4_3829,56,66,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418336.1_3830,50,56,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418337.1_3831,51,57,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418338.1_3832,56,68,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_026276.1_3833,56,63,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418340.1_3834,55,61,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418341.1_3835,52,56,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418342.2_3836,50,54,"Not_ATG,Good_stop"
lcl|NC_000913.3_cds_NP_418343.1_3837,52,64,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418344.3_3838,53,62,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418345.2_3839,53,57,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418346.2_3840,53,59,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418347.1_3841,55,62,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418348.1_3842,51,55,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_026277.1_3843,50,51,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418350.1_3844,52,55,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418351.1_3845,53,58,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418352.1_3846,51,56,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418353.1_3847,49,48,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418354.1_3848,53,51,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418355.1_3849,49,50,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418356.1_3850,49,53,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418357.1_3851,46,48,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418358.1_3852,43,50,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418359.1_3853,54,58,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418360.1_3854,57,63,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418361.1_3855,54,62,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418362.1_3856,51,51,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418363.1_3857,48,59,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418364.1_3858,52,52,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418365.1_3859,53,58,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418366.1_3860,53,59,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418367.1_3861,53,56,"Not_ATG,Good_stop"
lcl|NC_000913.3_cds_NP_418368.1_3862,57,56,"Not_ATG,Good_stop"
lcl|NC_000913.3_cds_NP_418369.1_3863,52,56,"Not_ATG,Good_stop"
lcl|NC_000913.3_cds_NP_418370.1_3864,57,62,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418371.1_3865,49,59,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418372.1_3866,52,62,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418373.1_3867,52,60,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418374.1_3868,55,58,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418375.1_3869,58,65,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418376.1_3870,52,57,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418377.1_3871,56,59,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418378.4_3872,54,63,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418379.1_3873,53,56,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418380.4_3874,55,53,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418381.1_3875,53,54,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_026278.1_3876,55,62,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418384.1_3877,54,59,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418385.1_3878,49,48,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418386.1_3879,53,63,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418387.3_3880,55,61,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418388.1_3881,56,62,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418389.1_3882,53,58,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418390.1_3883,50,61,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418391.1_3884,56,63,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418392.1_3885,52,54,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418393.1_3886,54,59,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418394.3_3887,55,61,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418395.1_3888,56,62,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418396.1_3889,55,61,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418397.2_3890,52,57,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418398.3_3891,53,54,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418399.1_3892,49,52,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418400.1_3893,51,60,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418401.1_3894,50,51,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418402.2_3895,52,47,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418403.1_3896,46,37,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418404.1_3897,49,49,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418405.1_3898,44,44,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418407.1_3899,53,56,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418408.1_3900,55,56,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418409.1_3901,52,54,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418410.1_3902,52,54,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418411.1_3903,52,51,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418412.1_3904,52,44,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418413.1_3905,46,29,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418414.1_3906,53,59,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418415.1_3907,54,57,"Not_ATG,Good_stop"
lcl|NC_000913.3_cds_NP_418416.1_3908,42,42,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418417.1_3909,55,60,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418418.2_3910,58,62,"Good_start,Good_stop"
lcl|NC_000913.3_cds_YP_026279.1_3911,56,60,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418420.4_3912,58,62,"Good_start,Good_stop"
lcl|NC_000913.3_cds_NP_418421.1_3913,58,58,"Good_start,Good_stop"
